814,0.03336666666666667
814,0.06673333333333334
815,0.10010000000000001
814,0.13346666666666668
814,0.16683333333333333
814,0.20020000000000002
815,0.23356666666666667
814,0.26693333333333336
814,0.3003
814,0.33366666666666667
814,0.3670333333333333
815,0.40040000000000003
814,0.4337666666666667
814,0.46713333333333334
814,0.5005000000000001
814,0.5338666666666667
814,0.5672333333333334
814,0.6006
814,0.6339666666666667
814,0.6673333333333333
814,0.7007
814,0.7340666666666666
814,0.7674333333333333
814,0.8008000000000001
814,0.8341666666666667
814,0.8675333333333334
814,0.9009
814,0.9342666666666667
814,0.9676333333333333
813,1.0010000000000001
813,1.0343666666666667
812,1.0677333333333334
812,1.1011
813,1.1344666666666667
812,1.1678333333333333
812,1.2012
813,1.2345666666666666
813,1.2679333333333334
814,1.3013000000000001
814,1.3346666666666667
816,1.3680333333333334
816,1.4014
816,1.4347666666666667
817,1.4681333333333333
818,1.5015
818,1.5348666666666666
818,1.5682333333333334
819,1.6016000000000001
821,1.6349666666666667
822,1.6683333333333334
823,1.7017
822,1.7350666666666668
823,1.7684333333333333
823,1.8018
824,1.8351666666666666
825,1.8685333333333334
825,1.9019
829,1.9352666666666667
830,1.9686333333333335
831,2.0020000000000002
831,2.0353666666666665
831,2.0687333333333333
831,2.1021
831,2.135466666666667
832,2.168833333333333
832,2.2022
832,2.2355666666666667
831,2.2689333333333335
829,2.3023000000000002
828,2.3356666666666666
826,2.3690333333333333
823,2.4024
822,2.435766666666667
820,2.469133333333333
819,2.5025
817,2.5358666666666667
816,2.5692333333333335
814,2.6026000000000002
813,2.6359666666666666
814,2.6693333333333333
803,2.7027
801,2.736066666666667
800,2.769433333333333
797,2.8028
796,2.8361666666666667
789,2.8695333333333335
788,2.9029000000000003
783,2.9362666666666666
778,2.9696333333333333
774,3.003
769,3.036366666666667
764,3.069733333333333
761,3.1031
752,3.1364666666666667
749,3.1698333333333335
746,3.2032000000000003
742,3.2365666666666666
737,3.2699333333333334
732,3.3033
728,3.336666666666667
724,3.370033333333333
718,3.4034
715,3.4367666666666667
712,3.4701333333333335
700,3.5035000000000003
698,3.5368666666666666
698,3.5702333333333334
696,3.6036
693,3.636966666666667
688,3.6703333333333332
681,3.7037
675,3.7370666666666668
670,3.7704333333333335
664,3.8038
659,3.8371666666666666
653,3.8705333333333334
646,3.9039
639,3.937266666666667
632,3.9706333333333332
620,4.0040000000000004
615,4.037366666666666
612,4.070733333333333
597,4.1041
590,4.137466666666667
579,4.170833333333333
564,4.2042
556,4.237566666666667
542,4.270933333333334
528,4.3043000000000005
517,4.337666666666666
512,4.371033333333333
485,4.437766666666667
473,4.471133333333333
460,4.5045
452,4.537866666666667
441,4.571233333333334
436,4.6046000000000005
422,4.637966666666666
417,4.671333333333333
377,4.738066666666667
370,4.771433333333333
367,4.8048
359,4.838166666666667
346,4.871533333333334
339,4.9049000000000005
328,4.938266666666666
315,4.971633333333333
275,5.038366666666667
269,5.071733333333333
266,5.1051
255,5.138466666666667
242,5.171833333333334
237,5.2052000000000005
220,5.238566666666666
211,5.271933333333333
179,5.338666666666667
170,5.372033333333333
159,5.4054
145,5.438766666666667
139,5.472133333333334
139,5.5055000000000005
135,5.538866666666666
119,5.572233333333333
114,5.6056
109,5.638966666666667
108,5.6723333333333334
92,5.7057
88,5.739066666666667
83,5.772433333333334
80,5.8058000000000005
79,5.839166666666666
78,5.872533333333333
74,5.9059
71,5.939266666666667
68,5.9726333333333335
65,6.006
62,6.039366666666667
60,6.072733333333334
58,6.1061000000000005
57,6.139466666666666
41,6.3063
28,6.9069
30,6.940266666666667
33,6.973633333333334
35,7.007000000000001
35,7.040366666666666
37,7.073733333333333
37,7.1071
39,7.140466666666667
41,7.1738333333333335
44,7.2072
56,7.240566666666667
55,7.273933333333334
61,7.307300000000001
66,7.3406666666666665
75,7.374033333333333
76,7.4074
75,7.440766666666667
80,7.4741333333333335
84,7.5075
90,7.540866666666667
112,7.6076
117,7.6409666666666665
125,7.674333333333333
132,7.7077
140,7.741066666666667
147,7.7744333333333335
151,7.8078
159,7.841166666666667
169,7.874533333333334
185,7.9079
191,7.9412666666666665
197,7.974633333333333
214,8.008000000000001
219,8.041366666666667
231,8.074733333333333
241,8.1081
255,8.141466666666666
267,8.174833333333334
273,8.2082
283,8.241566666666667
290,8.274933333333333
296,8.308300000000001
314,8.341666666666667
321,8.375033333333333
328,8.4084
337,8.441766666666666
353,8.475133333333334
363,8.5085
371,8.541866666666667
377,8.575233333333333
389,8.608600000000001
